,event,event_label,span_text,label,element,role_label,role,institution,institution_label,date,type_labels,person,family_members,family_name,given_name,person_id,related_to,name
32241,https://g17.dhi-roma.it/resources/event_4616,APOSTOLIC PROVISION 4616,Colomanii Fire,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_78981,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_126,Brindusina,1623-01-31T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,Church institutions,Collegiate church",,,,,https://g17.dhi-roma.it/raw/element_78981,[],Colomanii Fire
32242,https://g17.dhi-roma.it/resources/event_4448,APOSTOLIC PROVISION 4448,Ioannis Baptiste Cazzola,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_77438,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_202,Comensis,1623-01-13T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Archpriest,Liturgical office,Church institutions,Collegiate church",,,,,https://g17.dhi-roma.it/raw/element_77438,[],Ioannis Baptiste Cazzola
32243,https://g17.dhi-roma.it/resources/event_8919,APOSTOLIC PROVISION 8919,Joannes Coudour,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_124402,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_349,Lugdunensis,1677-12-12T00:00:00Z,"act of grace,apostolic provision,papal grace,Liturgical office,rectorship in a parish church,Rectorship",,,,,https://g17.dhi-roma.it/raw/element_124402,[],Joannes Coudour
32244,https://g17.dhi-roma.it/resources/event_20682,APOSTOLIC PROVISION 20682,Marius de Moiis,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_249596,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_401,Mutinensis,1678-01-31T00:00:00Z,"act of grace,apostolic provision,papal grace,Vacant for an indefinite period,Administrative reason,Renewed pension",,,,,https://g17.dhi-roma.it/raw/element_249596,[],Marius de Moiis
32245,https://g17.dhi-roma.it/resources/event_21620,APOSTOLIC PROVISION 21620,Joanne Momo i Rubio.,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_257507,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_560,Terulensis,1678-08-17T00:00:00Z,"act of grace,apostolic provision,papal grace,Reservation of a pension,Pension related types,Dean,Liturgical office,church,Church institutions",,,,,https://g17.dhi-roma.it/raw/element_257507,[],Joanne Momo i Rubio.
32246,https://g17.dhi-roma.it/resources/event_923,APOSTOLIC PROVISION 923,Pompeus Forgescus,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_27483,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_287,Grossetana,1622-10-21T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship,Parish Church,Church institutions",,,,,https://g17.dhi-roma.it/raw/element_27483,[],Pompeus Forgescus
32247,https://g17.dhi-roma.it/resources/event_2498,APOSTOLIC PROVISION 2498,Matheus Cittadinis,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_37959,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_530,Senensis,1622-08-29T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions",,,,,https://g17.dhi-roma.it/raw/element_37959,[],Matheus Cittadinis
32248,https://g17.dhi-roma.it/resources/event_10765,APOSTOLIC PROVISION 10765,Franciscus Gaboriau,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_152390,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_670,Vasatensis,1678-04-02T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Office in a monastery,Head of the monastery",,,,,https://g17.dhi-roma.it/raw/element_152390,[],Franciscus Gaboriau
32249,https://g17.dhi-roma.it/resources/event_1743,APOSTOLIC PROVISION 1743,Leonardus Vernicatus,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_28168,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_286,Gravinensis,1622-10-26T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions",,,,,https://g17.dhi-roma.it/raw/element_28168,[],Leonardus Vernicatus
32250,https://g17.dhi-roma.it/resources/event_22466,APOSTOLIC PROVISION 22466,Petrus de Nerlis,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_266703,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_262,Florentina,1677-10-25T00:00:00Z,"act of grace,apostolic provision,papal grace,Assignment,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions",,,,,https://g17.dhi-roma.it/raw/element_266703,[],Petrus de Nerlis
32251,https://g17.dhi-roma.it/resources/event_18340,APOSTOLIC PROVISION 18340,Thome Lompagieu,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_226665,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_206,Condomiensis,1678-04-23T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,rectorship of a prior,Liturgical office,Rectorship",,,,,https://g17.dhi-roma.it/raw/element_226665,[],Thome Lompagieu
32252,https://g17.dhi-roma.it/resources/event_17255,APOSTOLIC PROVISION 17255,Unknown former possessor,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_216899,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_455,Pictaviensis,1678-04-02T00:00:00Z,"Renewed provision,act of grace,apostolic provision,papal grace,Liturgical office,rectorship in a parish church,Rectorship",,,,,https://g17.dhi-roma.it/raw/element_216899,[],Unknown former possessor
32253,https://g17.dhi-roma.it/resources/event_21562,APOSTOLIC PROVISION 21562,Carolus Antonius Vittorii,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_257046,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_541,Spoletana,1678-06-22T00:00:00Z,"act of grace,apostolic provision,papal grace,Administrative reason,Decree,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,Church institutions,Collegiate church",,,,,https://g17.dhi-roma.it/raw/element_257046,[],Carolus Antonius Vittorii
32254,https://g17.dhi-roma.it/resources/event_16864,APOSTOLIC PROVISION 16864,Unknown former possessor,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_212844,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_250,Engolismensis,1622-02-26T00:00:00Z,"act of grace,apostolic provision,papal grace,Resignation,Public resignation,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship",,,,,https://g17.dhi-roma.it/raw/element_212844,[],Unknown former possessor
32255,https://g17.dhi-roma.it/resources/event_7180,APOSTOLIC PROVISION 7180,cog.ti Pierotti,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_108323,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_149,Camerinensis,1678-08-04T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",,,,,https://g17.dhi-roma.it/raw/element_108323,[],cog.ti Pierotti
32256,https://g17.dhi-roma.it/resources/event_1662,APOSTOLIC PROVISION 1662,Bertrandi ets de Gerard,https://g17.dhi-roma.it/raw/label_160,https://g17.dhi-roma.it/raw/element_40698,current possessor,https://g17.dhi-roma.it/resources/type_98,https://g17.dhi-roma.it/resources/institution_521,Sarlatensis,1677-10-08T00:00:00Z,"Placing a commenda,act of grace,apostolic provision,papal grace,Defined administrative office,Administrative office,Provostship",,,,,https://g17.dhi-roma.it/raw/element_40698,[],Bertrandi ets de Gerard
32257,https://g17.dhi-roma.it/resources/event_14235,APOSTOLIC PROVISION 14235,cognominati de Palme,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_189926,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_587,Tullensis,1678-06-03T00:00:00Z,"Simony,Sanction,act of grace,apostolic provision,papal grace,Liturgical office,rectorship in a parish church,Rectorship",,,,,https://g17.dhi-roma.it/raw/element_189926,[],cognominati de Palme
32258,https://g17.dhi-roma.it/resources/event_16734,APOSTOLIC PROVISION 16734,Unknown former possessor,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_211451,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_276,Gebennensis,1623-01-16T00:00:00Z,"act of grace,apostolic provision,papal grace,Undetermined reason,Unknown reason,chapel and chaplaincy,Liturgical office,Parish Church,Church institutions",,,,,https://g17.dhi-roma.it/raw/element_211451,[],Unknown former possessor
32259,https://g17.dhi-roma.it/resources/event_16052,APOSTOLIC PROVISION 16052,Jacobus Sabouraud,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_202556,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_455,Pictaviensis,1678-08-12T00:00:00Z,"act of grace,apostolic provision,papal grace,Sanction,Incompatibility,Liturgical office,rectorship in a parish church,Rectorship",,,,,https://g17.dhi-roma.it/raw/element_202556,[],Jacobus Sabouraud
32260,https://g17.dhi-roma.it/resources/event_16855,APOSTOLIC PROVISION 16855,Edmondi de Horme,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_212739,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_532,Senonensis,1622-02-26T00:00:00Z,"act of grace,apostolic provision,papal grace,Resignation,Public resignation,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship",,,,,https://g17.dhi-roma.it/raw/element_212739,[],Edmondi de Horme
32261,https://g17.dhi-roma.it/resources/event_1393,APOSTOLIC PROVISION 1393,Antonius Manuardi,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_31710,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_359,Marturanensis,1622-11-18T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Without care of souls,church,Church institutions,Administrative office,Undefined administrative office,Holder of a benefice in a church,Holder of a benefice",,,,,https://g17.dhi-roma.it/raw/element_31710,[],Antonius Manuardi
32262,https://g17.dhi-roma.it/resources/event_17543,APOSTOLIC PROVISION 17543,Petrus Bachelier de Gentes,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_219687,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_487,Remensis,1678-06-20T00:00:00Z,"Renewed provision,act of grace,apostolic provision,papal grace,chapel and chaplaincy,Liturgical office",,,,,https://g17.dhi-roma.it/raw/element_219687,[],Petrus Bachelier de Gentes
32263,https://g17.dhi-roma.it/resources/event_18718,APOSTOLIC PROVISION 18718,Petrus Guerrero,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_229993,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_441,Pampilonensis,1622-04-05T00:00:00Z,"act of grace,apostolic provision,papal grace,Resignation,Public resignation,Biographical reasons,Parish Church,Church institutions",,,,,https://g17.dhi-roma.it/raw/element_229993,[],Petrus Guerrero
32264,https://g17.dhi-roma.it/resources/event_114,APOSTOLIC PROVISION 114,Joannes Antonius delo Jacomo,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_27112,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_114,Bituntina,1622-10-17T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Heir,Undefined administrative office,Administrative office",,,,,https://g17.dhi-roma.it/raw/element_27112,[],Joannes Antonius delo Jacomo
32265,https://g17.dhi-roma.it/resources/event_6774,APOSTOLIC PROVISION 6774,Josephus Augustinus Pancius,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_103646,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_223,Cremonensis,1678-02-28T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship",,,,,https://g17.dhi-roma.it/raw/element_103646,[],Josephus Augustinus Pancius
32266,https://g17.dhi-roma.it/resources/event_23202,APOSTOLIC PROVISION 23202,Gabrielis Calleja de Agenitar,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_271568,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_608,Vallisolitana,1622-10-22T00:00:00Z,"act of grace,apostolic provision,papal grace,Resignation,Public resignation,Biographical reasons,Parish Church,Church institutions",,,,,https://g17.dhi-roma.it/raw/element_271568,[],Gabrielis Calleja de Agenitar
32267,https://g17.dhi-roma.it/resources/event_17980,APOSTOLIC PROVISION 17980,Carolus Martel,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_223441,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_495,Rothomagensis,1678-10-02T00:00:00Z,"Placing a commenda,act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Office in a monastery,Head of the monastery",,,,,https://g17.dhi-roma.it/raw/element_223441,[],Carolus Martel
32268,https://g17.dhi-roma.it/resources/event_185,APOSTOLIC PROVISION 185,Joannis Episcopi Bergomen,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_34228,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_625,Veronensis,1622-11-28T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Without care of souls,church,Church institutions,Administrative office,Undefined administrative office,Holder of a benefice in a church,Holder of a benefice",,,,,https://g17.dhi-roma.it/raw/element_34228,[],Joannis Episcopi Bergomen
32269,https://g17.dhi-roma.it/resources/event_9243,APOSTOLIC PROVISION 9243,Henricus Gambin,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_73147,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_364,Matisconensis,1678-01-15T00:00:00Z,"act of grace,apostolic provision,papal grace,Liturgical office,rectorship in a parish church,Rectorship",,,,,https://g17.dhi-roma.it/raw/element_73147,[],Henricus Gambin
32270,https://g17.dhi-roma.it/resources/event_21341,APOSTOLIC PROVISION 21341,Nicolaus Bonafides,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_255047,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_265,Forosempronensis,1678-05-02T00:00:00Z,"act of grace,apostolic provision,papal grace,Resignation,Public resignation,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions",,,,,https://g17.dhi-roma.it/raw/element_255047,[],Nicolaus Bonafides
32271,https://g17.dhi-roma.it/resources/event_14155,APOSTOLIC PROVISION 14155,Jacobus Bosquet,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_189123,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_552,Tarbiensis,1678-05-15T00:00:00Z,"act of grace,apostolic provision,papal grace,Reservation of a pension,Pension related types,Liturgical office,rectorship in a parish church,Rectorship",,,,,https://g17.dhi-roma.it/raw/element_189123,[],Jacobus Bosquet
32272,https://g17.dhi-roma.it/resources/event_9974,APOSTOLIC PROVISION 9974,Iois Puisye,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_135195,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_532,Senonensis,1678-02-25T00:00:00Z,"act of grace,apostolic provision,papal grace,Liturgical office,rectorship in a parish church,Rectorship",,,,,https://g17.dhi-roma.it/raw/element_135195,[],Iois Puisye
32273,https://g17.dhi-roma.it/resources/event_4730,APOSTOLIC PROVISION 4730,Angeli Ravazani,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_80276,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_446,Parmensis,1623-02-13T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Parish Church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",,,,,https://g17.dhi-roma.it/raw/element_80276,[],Angeli Ravazani
32274,https://g17.dhi-roma.it/resources/event_6893,APOSTOLIC PROVISION 6893,Dominicus de Cotis,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_105148,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_120,Bononiensis,1678-05-18T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship",,,,,https://g17.dhi-roma.it/raw/element_105148,[],Dominicus de Cotis
32275,https://g17.dhi-roma.it/resources/event_17579,APOSTOLIC PROVISION 17579,Stephanus predictus,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_220062,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_192,Claromontensis,1678-07-08T00:00:00Z,"act of grace,apostolic provision,papal grace,Reservation of a pension,Pension related types,Church institutions,Collegiate church,Administrative office,Cantorate,Defined administrative office",,,,,https://g17.dhi-roma.it/raw/element_220062,[],Stephanus predictus
32276,https://g17.dhi-roma.it/resources/event_22610,APOSTOLIC PROVISION 22610,Antoniide Coto Arguelles,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_267478,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_78,Astoricensis,1678-02-21T00:00:00Z,"act of grace,apostolic provision,papal grace,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",,,,,https://g17.dhi-roma.it/raw/element_267478,[],Antoniide Coto Arguelles
32277,https://g17.dhi-roma.it/resources/event_20151,APOSTOLIC PROVISION 20151,Unknown former possessor,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_244884,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_637,Viterbiensis,1623-01-09T00:00:00Z,"Renewed provision,act of grace,apostolic provision,papal grace,Vacant for an indefinite period,Administrative reason,church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",,,,,https://g17.dhi-roma.it/raw/element_244884,[],Unknown former possessor
32278,https://g17.dhi-roma.it/resources/event_631,APOSTOLIC PROVISION 631,Lucas de Bellis,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_22520,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_100,Barensis,1622-10-01T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Archpriest,Liturgical office,Parish Church,Church institutions",,,,,https://g17.dhi-roma.it/raw/element_22520,[],Lucas de Bellis
32279,https://g17.dhi-roma.it/resources/event_18730,APOSTOLIC PROVISION 18730,Marci de Herrera Molina,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_230151,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_569,Toletana,1622-04-07T00:00:00Z,"act of grace,apostolic provision,papal grace,Resignation,Public resignation,Biographical reasons,chapel and chaplaincy,Liturgical office,Parish Church,Church institutions",,,,,https://g17.dhi-roma.it/raw/element_230151,[],Marci de Herrera Molina
32280,https://g17.dhi-roma.it/resources/event_13218,APOSTOLIC PROVISION 13218,Lamberti Minin,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_174865,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_487,Remensis,1678-05-08T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,Church institutions,Collegiate church",,,,,https://g17.dhi-roma.it/raw/element_174865,[],Lamberti Minin
32281,https://g17.dhi-roma.it/resources/event_18098,APOSTOLIC PROVISION 18098,Joannes Ambruys,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_224393,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_605,Valentina,1678-06-17T00:00:00Z,"act of grace,apostolic provision,papal grace,Undetermined reason,Unknown reason,rectorship of a prior,Liturgical office,Rectorship,Order of Saint Benedict,Orders of the monastic tradition",,,,,https://g17.dhi-roma.it/raw/element_224393,[],Joannes Ambruys
32282,https://g17.dhi-roma.it/resources/event_10711,APOSTOLIC PROVISION 10711,Henrici du Mesnil et Jacobi,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_152177,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_50,Andegavensis,1678-03-30T00:00:00Z,"act of grace,apostolic provision,papal grace,chapel and chaplaincy,Liturgical office,church,Church institutions",,,,,https://g17.dhi-roma.it/raw/element_152177,[],Henrici du Mesnil et Jacobi
32283,https://g17.dhi-roma.it/resources/event_19904,APOSTOLIC PROVISION 19904,Michaelis etiam Pacini,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_241834,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_344,Lucana,1622-11-28T00:00:00Z,"act of grace,apostolic provision,papal grace,Resignation,Public resignation,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship",,,,,https://g17.dhi-roma.it/raw/element_241834,[],Michaelis etiam Pacini
32284,https://g17.dhi-roma.it/resources/event_14906,APOSTOLIC PROVISION 14906,Stephanus Verier,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_193249,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_332,Lexoviensis,1678-06-25T00:00:00Z,"act of grace,apostolic provision,papal grace,Without care of souls,chapel and chaplaincy,Liturgical office,Order of Saint Benedict,Orders of the monastic tradition",,,,,https://g17.dhi-roma.it/raw/element_193249,[],Stephanus Verier
32285,https://g17.dhi-roma.it/resources/event_9000,APOSTOLIC PROVISION 9000,Unknown former possessor,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_125052,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_50,Andegavensis,1677-12-12T00:00:00Z,"Renewed provision,act of grace,apostolic provision,papal grace,Vacant for an indefinite period,Administrative reason,Liturgical office,rectorship in a parish church,Rectorship",,,,,https://g17.dhi-roma.it/raw/element_125052,[],Unknown former possessor
32286,https://g17.dhi-roma.it/resources/event_7837,APOSTOLIC PROVISION 7837,Benedictus Alferez de Grado,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_113824,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_1072,ispalensis et nullius pro. ispalensis,1622-07-06T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,chapel and chaplaincy,Liturgical office,church,Church institutions",,,,,https://g17.dhi-roma.it/raw/element_113824,[],Benedictus Alferez de Grado
32287,https://g17.dhi-roma.it/resources/event_8589,APOSTOLIC PROVISION 8589,Laurentius Roulleau,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_120996,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_160,Carnotensis,1677-11-20T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,rectorship of a prior,Liturgical office,Rectorship,Regular canons,Order of Saint Anthony,With care of souls",,,,,https://g17.dhi-roma.it/raw/element_120996,[],Laurentius Roulleau
32288,https://g17.dhi-roma.it/resources/event_19958,APOSTOLIC PROVISION 19958,Unknown former possessor,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_242506,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_92,Aversana,1622-11-19T00:00:00Z,"act of grace,apostolic provision,papal grace,Undetermined reason,Unknown reason,Without care of souls,Administrative office,Undefined administrative office,Holder of a benefice in a church,Holder of a benefice,Parish Church,Church institutions,Holder of an undefined benefice",,,,,https://g17.dhi-roma.it/raw/element_242506,[],Unknown former possessor
32289,https://g17.dhi-roma.it/resources/event_15912,APOSTOLIC PROVISION 15912,Stephanus Paillova,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_201098,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_192,Claromontensis,1678-08-04T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,rectorship of a prior,Liturgical office,Rectorship,Order of Saint Benedict,Orders of the monastic tradition",,,,,https://g17.dhi-roma.it/raw/element_201098,[],Stephanus Paillova
32290,https://g17.dhi-roma.it/resources/event_8430,APOSTOLIC PROVISION 8430,Petrus Le Blanc,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_119170,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_139,Cadurcensis,1677-11-13T00:00:00Z,"act of grace,apostolic provision,papal grace,Liturgical office,rectorship in a parish church,Rectorship",,,,,https://g17.dhi-roma.it/raw/element_119170,[],Petrus Le Blanc
32291,https://g17.dhi-roma.it/resources/event_4422,APOSTOLIC PROVISION 4422,Petri Sfadellarii,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_77091,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_630,Vicentina,1623-01-09T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",,,,,https://g17.dhi-roma.it/raw/element_77091,[],Petri Sfadellarii
32292,https://g17.dhi-roma.it/resources/event_7428,APOSTOLIC PROVISION 7428,Antonii Ratta,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_111252,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_557,Terdonensis,1678-09-12T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",,,,,https://g17.dhi-roma.it/raw/element_111252,[],Antonii Ratta
