,event_id,person1_id,person2_id,person1_span_text,person2_span_text,extracted_name1,extracted_name2,person1_role,person2_role,ratio_score,diocese_id,diocese_name,type_labels,date,confidence,combined_score,name_frequency,likelihood
6332,https://g17.dhi-roma.it/resources/event_20689,https://g17.dhi-roma.it/raw/element_249673,https://g17.dhi-roma.it/raw/element_249668,Nicolai et de Lignanii,Hieronymus de Lignanis,Lignanii,Lignanis,former possessor,providee,0.875,https://g17.dhi-roma.it/resources/institution_189,Civitatis Castelli,"act of grace,apostolic provision,papal grace,Public resignation,rectorship in a parish church,Liturgical office",1678-01-21,0.5,0.4375,167,high
12578,https://g17.dhi-roma.it/resources/event_17181,https://g17.dhi-roma.it/raw/element_216134,https://g17.dhi-roma.it/raw/element_216121,Antonii Despinoi,Carolus Geoffroid Despinoy,Despinoi,Despinoy,former possessor,providee,0.875,https://g17.dhi-roma.it/resources/institution_172,Catalaunensis,"act of grace,apostolic provision,papal grace,chapel and chaplaincy,Liturgical office",1678-03-21,0.5,0.4375,220,high
7615,https://g17.dhi-roma.it/resources/event_4657,https://g17.dhi-roma.it/raw/element_79418,https://g17.dhi-roma.it/raw/element_79411,Paulini Orsucci,Septimius Orsuccius,Orsucci,Orsuccius,former possessor,providee,0.875,https://g17.dhi-roma.it/resources/institution_344,Lucana,"act of grace,apostolic provision,papal grace,death of previous holder,Personal reason,chapel and chaplaincy,Liturgical office,church,Church institutions",1623-02-07,0.5,0.4375,124,high
4739,https://g17.dhi-roma.it/resources/event_2435,https://g17.dhi-roma.it/raw/element_40496,https://g17.dhi-roma.it/raw/element_40489,Paulini Orfucci,Blasius Orfuccius,Orfucci,Orfuccius,former possessor,providee,0.875,https://g17.dhi-roma.it/resources/institution_344,Lucana,"act of grace,apostolic provision,papal grace,death of previous holder,Personal reason,chapel and chaplaincy,Liturgical office,Church institutions,Collegiate church",1623-01-03,0.5,0.4375,104,high
8328,https://g17.dhi-roma.it/resources/event_18553,https://g17.dhi-roma.it/raw/element_132883,https://g17.dhi-roma.it/raw/element_132877,Joannis et Beivier,Petrus Brevier,Beivier,Brevier,former possessor,providee,0.8571428571428572,https://g17.dhi-roma.it/resources/institution_319,Laudunensis,"act of grace,apostolic provision,papal grace,chapel and chaplaincy,Liturgical office,Church institutions,Collegiate church",1678-02-06,0.5,0.4285714285714286,219,high
13084,https://g17.dhi-roma.it/resources/event_18468,https://g17.dhi-roma.it/raw/element_227685,https://g17.dhi-roma.it/raw/element_227679,Guillelmi dela Diendye,Franciscus Dela Diendie,Diendye,Diendie,former possessor,providee,0.8571428571428572,https://g17.dhi-roma.it/resources/institution_521,Sarlatensis,"act of grace,apostolic provision,papal grace,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions",1678-03-04,0.5,0.4285714285714286,41,high
13087,https://g17.dhi-roma.it/resources/event_22854,https://g17.dhi-roma.it/raw/element_268704,https://g17.dhi-roma.it/raw/element_268690,Mansueti Capelletti,Joannes Baptista Capellettus,Capelletti,Capellettus,former possessor,providee,0.8571428571428572,https://g17.dhi-roma.it/resources/institution_482,Reatina,"act of grace,apostolic provision,papal grace,Public resignation,Without care of souls",1622-05-09,0.5,0.4285714285714286,245,high
5759,https://g17.dhi-roma.it/resources/event_21484,https://g17.dhi-roma.it/raw/element_256343,https://g17.dhi-roma.it/raw/element_256348,Joannes Baptistae Vespasianus,Francisci Vespasiani,Vespasianus,Vespasiani,providee,former possessor,0.8571428571428572,https://g17.dhi-roma.it/resources/institution_259,Feruntina,"act of grace,apostolic provision,papal grace,Public resignation,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions",1678-07-07,0.5,0.4285714285714286,251,high
8757,https://g17.dhi-roma.it/resources/event_24099,https://g17.dhi-roma.it/raw/element_278681,https://g17.dhi-roma.it/raw/element_278687,Petrus Iacobus Allegrettus,Laurentii Allegretti,Allegrettus,Allegretti,providee,former possessor,0.8571428571428572,https://g17.dhi-roma.it/resources/institution_541,Spoletana,"act of grace,apostolic provision,papal grace,Public resignation",1622-07-30,0.5,0.4285714285714286,147,high
6543,https://g17.dhi-roma.it/resources/event_9391,https://g17.dhi-roma.it/raw/element_128766,https://g17.dhi-roma.it/raw/element_128772,Jacobus Cofnier,Francisci et Cosnier,Cofnier,Cosnier,providee,former possessor,0.8571428571428572,https://g17.dhi-roma.it/resources/institution_647,Xanctonensis,"act of grace,apostolic provision,papal grace,rectorship in a parish church,Liturgical office",1678-01-23,0.5,0.4285714285714286,262,high
4220,https://g17.dhi-roma.it/resources/event_2857,https://g17.dhi-roma.it/raw/element_52838,https://g17.dhi-roma.it/raw/element_52832,Ascanii Marzucchii,Vincentius Marzucchius,Marzucchii,Marzucchius,former possessor,providee,0.8571428571428572,https://g17.dhi-roma.it/resources/institution_682,Bisceglie,"act of grace,apostolic provision,papal grace,Public resignation,Heir,Undefined administrative office,Administrative office",1622-02-16,0.5,0.4285714285714286,155,high
10535,https://g17.dhi-roma.it/resources/event_23508,https://g17.dhi-roma.it/raw/element_274116,https://g17.dhi-roma.it/raw/element_274111,Joannis Baptistae Vercellini,Jacobus Antonius Vercellinus,Vercellini,Vercellinus,former possessor,providee,0.8571428571428572,https://g17.dhi-roma.it/resources/institution_668,Vercellensis,"act of grace,apostolic provision,papal grace,Public resignation,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions",1623-02-08,0.5,0.4285714285714286,162,high
11663,https://g17.dhi-roma.it/resources/event_20694,https://g17.dhi-roma.it/raw/element_249708,https://g17.dhi-roma.it/raw/element_249704,Francisci et Civet Civilletti,Thomas Civillettus,Civilletti,Civillettus,former possessor,providee,0.8571428571428572,https://g17.dhi-roma.it/resources/institution_413,Nepesina,"act of grace,apostolic provision,papal grace,Public resignation,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions",1678-01-26,0.5,0.4285714285714286,119,high
3995,https://g17.dhi-roma.it/resources/event_20770,https://g17.dhi-roma.it/raw/element_250437,https://g17.dhi-roma.it/raw/element_250432,Antonii Maria et Ulixei,Antonius Ulixeius,Ulixei,Ulixeius,former possessor,providee,0.8571428571428572,https://g17.dhi-roma.it/resources/institution_351,Maceratensis,"act of grace,apostolic provision,papal grace,Public resignation,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions",1678-03-15,0.5,0.4285714285714286,61,high
8181,https://g17.dhi-roma.it/resources/event_1651,https://g17.dhi-roma.it/raw/element_41265,https://g17.dhi-roma.it/raw/element_41263,Antonius Gramier seu Gravier,Laurentii de Granier,Gravier,Granier,providee,former possessor,0.8571428571428572,https://g17.dhi-roma.it/resources/institution_499,Ruthenensis,"act of grace,apostolic provision,papal grace,rectorship in a parish church,Liturgical office,Parish Church,Church institutions",1677-10-08,0.5,0.4285714285714286,366,high
6850,https://g17.dhi-roma.it/resources/event_22855,https://g17.dhi-roma.it/raw/element_268690,https://g17.dhi-roma.it/raw/element_268704,Joannes Baptista Capellettus,Mansueti Capelletti,Capellettus,Capelletti,providee,former possessor,0.8571428571428572,https://g17.dhi-roma.it/resources/institution_482,Reatina,"act of grace,apostolic provision,papal grace,Public resignation,Without care of souls",1622-05-09,0.5,0.4285714285714286,304,high
2507,https://g17.dhi-roma.it/resources/event_2856,https://g17.dhi-roma.it/raw/element_52838,https://g17.dhi-roma.it/raw/element_52832,Ascanii Marzucchii,Vincentius Marzucchius,Marzucchii,Marzucchius,former possessor,providee,0.8571428571428572,https://g17.dhi-roma.it/resources/institution_682,Bisceglie,"act of grace,apostolic provision,papal grace,Public resignation,Heir,Undefined administrative office,Administrative office",1622-02-16,0.5,0.4285714285714286,155,high
13691,https://g17.dhi-roma.it/resources/event_1278,https://g17.dhi-roma.it/raw/element_33093,https://g17.dhi-roma.it/raw/element_33101,Annibal Petriciolus,Stephani Petricioli,Petriciolus,Petricioli,providee,former possessor,0.8571428571428572,https://g17.dhi-roma.it/resources/institution_350,Lunensarzanen,"act of grace,apostolic provision,papal grace,death of previous holder,Personal reason,chapel and chaplaincy,Liturgical office,Parish Church,Church institutions",1622-11-26,0.5,0.4285714285714286,1176,high
10152,https://g17.dhi-roma.it/resources/event_18048,https://g17.dhi-roma.it/raw/element_223991,https://g17.dhi-roma.it/raw/element_223988,Joannis retrodicti,Laurentius Bousquet retrodictus,Retrodicti,Retrodictus,former possessor,providee,0.8571428571428572,https://g17.dhi-roma.it/resources/institution_113,Biterensis,"act of grace,apostolic provision,papal grace",1678-06-18,0.5,0.4285714285714286,940,high
669,https://g17.dhi-roma.it/resources/event_18469,https://g17.dhi-roma.it/raw/element_227685,https://g17.dhi-roma.it/raw/element_227679,Guillelmi dela Diendye,Franciscus Dela Diendie,Diendye,Diendie,former possessor,providee,0.8571428571428572,https://g17.dhi-roma.it/resources/institution_521,Sarlatensis,"act of grace,apostolic provision,papal grace,church,Church institutions,Administrative office,Cantorate,Defined administrative office",1678-03-04,0.5,0.4285714285714286,41,high
1845,https://g17.dhi-roma.it/resources/event_12280,https://g17.dhi-roma.it/raw/element_170964,https://g17.dhi-roma.it/raw/element_170957,Heraldi Dalmays,Franciscus Dalmoys,Dalmays,Dalmoys,former possessor,providee,0.8571428571428572,https://g17.dhi-roma.it/resources/institution_513,Sancti Flori,"act of grace,apostolic provision,papal grace,death of previous holder,Personal reason,rectorship of a prior,Office in a monastery",1678-04-08,0.5,0.4285714285714286,127,high
7902,https://g17.dhi-roma.it/resources/event_25119,https://g17.dhi-roma.it/raw/element_291509,https://g17.dhi-roma.it/raw/element_291505,Angeli Pineri,Antonius Pinerius,Pineri,Pinerius,former possessor,providee,0.8571428571428572,https://g17.dhi-roma.it/resources/institution_393,Montis Falisci/Montis Flaconensis,"act of grace,apostolic provision,papal grace,Public resignation,church,Church institutions",1622-09-17,0.5,0.4285714285714286,452,high
3390,https://g17.dhi-roma.it/resources/event_22856,https://g17.dhi-roma.it/raw/element_268704,https://g17.dhi-roma.it/raw/element_268690,Mansueti Capelletti,Joannes Baptista Capellettus,Capelletti,Capellettus,former possessor,providee,0.8571428571428572,https://g17.dhi-roma.it/resources/institution_482,Reatina,"act of grace,apostolic provision,papal grace,Public resignation,church,Church institutions",1622-05-09,0.5,0.4285714285714286,245,high
9528,https://g17.dhi-roma.it/resources/event_9818,https://g17.dhi-roma.it/raw/element_133435,https://g17.dhi-roma.it/raw/element_133424,Judini de Bonnent,Arnulphus Bonvent,Bonnent,Bonvent,former possessor,providee,0.8571428571428572,https://g17.dhi-roma.it/resources/institution_534,Silvanectensis,"act of grace,apostolic provision,papal grace,chapel and chaplaincy,Liturgical office,Church institutions,Collegiate church",1678-02-13,0.5,0.4285714285714286,203,high
1916,https://g17.dhi-roma.it/resources/event_9817,https://g17.dhi-roma.it/raw/element_133424,https://g17.dhi-roma.it/raw/element_133435,Arnulphus Bonvent,Judini de Bonnent,Bonvent,Bonnent,providee,former possessor,0.8571428571428572,https://g17.dhi-roma.it/resources/institution_487,Remensis,"act of grace,apostolic provision,papal grace,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,Church institutions,Collegiate church",1678-02-13,0.5,0.4285714285714286,182,high
7727,https://g17.dhi-roma.it/resources/event_16803,https://g17.dhi-roma.it/raw/element_212197,https://g17.dhi-roma.it/raw/element_212205,Iacobus Barcillonus,Baptiste Barcilloni,Barcillonus,Barcilloni,providee,former possessor,0.8571428571428572,https://g17.dhi-roma.it/resources/institution_620,Venetensis,"act of grace,apostolic provision,papal grace,Public resignation,chapel and chaplaincy,Liturgical office",1622-02-25,0.5,0.4285714285714286,469,high
10496,https://g17.dhi-roma.it/resources/event_7061,https://g17.dhi-roma.it/raw/element_107111,https://g17.dhi-roma.it/raw/element_107115,Ferdinandus Barbosa Pereyro,Gasparis loci Pereyra,Pereyro,Pereyra,providee,former possessor,0.8571428571428572,https://g17.dhi-roma.it/resources/institution_125,Bracharensis,"act of grace,apostolic provision,papal grace,death of previous holder,Personal reason,rectorship in a parish church,Liturgical office",1678-06-03,0.5,0.4285714285714286,306,high
10897,https://g17.dhi-roma.it/resources/event_17821,https://g17.dhi-roma.it/raw/element_222304,https://g17.dhi-roma.it/raw/element_222307,Ioannies Rulland,Ioannis Rolland,Rulland,Rolland,providee,former possessor,0.8571428571428572,https://g17.dhi-roma.it/resources/institution_670,Vasatensis,"act of grace,apostolic provision,papal grace,Undetermined reason,Unknown reason,Administrative office,Dinner companion,Defined administrative office",1622-02-26,0.5,0.4285714285714286,215,high
6419,https://g17.dhi-roma.it/resources/event_15769,https://g17.dhi-roma.it/raw/element_199659,https://g17.dhi-roma.it/raw/element_199664,Franciscus Fontrac,Joannis Foutrac,Fontrac,Foutrac,providee,former possessor,0.8571428571428572,https://g17.dhi-roma.it/resources/institution_133,Burdegalensis,"act of grace,apostolic provision,papal grace,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,Church institutions,Collegiate church",1678-07-22,0.5,0.4285714285714286,161,high
11875,https://g17.dhi-roma.it/resources/event_15571,https://g17.dhi-roma.it/raw/element_197615,https://g17.dhi-roma.it/raw/element_197610,Claudii Mathieu,Ennemundus Nathieu,Mathieu,Nathieu,former possessor,providee,0.8571428571428572,https://g17.dhi-roma.it/resources/institution_610,Vapincensis,"act of grace,apostolic provision,papal grace,rectorship of a prior,Office in a monastery",1678-07-08,0.5,0.4285714285714286,406,high
6880,https://g17.dhi-roma.it/resources/event_122,https://g17.dhi-roma.it/raw/element_17089,https://g17.dhi-roma.it/raw/element_17097,Demetrius Tautuccius,Mariani Tautuccii,Tautuccius,Tautuccii,providee,former possessor,0.8421052631578947,https://g17.dhi-roma.it/resources/institution_456,Pientina,"act of grace,apostolic provision,papal grace,Becoming a surrogate,death of previous holder,Personal reason,Without care of souls",1622-09-09,0.5,0.42105263157894735,169,high
4692,https://g17.dhi-roma.it/resources/event_23256,https://g17.dhi-roma.it/raw/element_272044,https://g17.dhi-roma.it/raw/element_272029,Ausidei Campanari,Petrus Campanarus,Campanari,Campanarus,former possessor,providee,0.8421052631578947,https://g17.dhi-roma.it/resources/institution_149,Camerinensis,"act of grace,apostolic provision,papal grace,Public resignation,church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",1622-12-05,0.5,0.42105263157894735,188,high
3854,https://g17.dhi-roma.it/resources/event_23255,https://g17.dhi-roma.it/raw/element_272029,https://g17.dhi-roma.it/raw/element_272044,Petrus Campanarus,Ausidei Campanari,Campanarus,Campanari,providee,former possessor,0.8421052631578947,https://g17.dhi-roma.it/resources/institution_568,Tolentina,"act of grace,apostolic provision,papal grace,Public resignation,Parish Church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",1622-12-05,0.5,0.42105263157894735,322,high
10734,https://g17.dhi-roma.it/resources/event_8324,https://g17.dhi-roma.it/raw/element_117931,https://g17.dhi-roma.it/raw/element_117924,Joannis Lorauchet seu Leurauchet,Philibertus Loranchet seu Laurachet,Leurauchet,Laurachet,former possessor,providee,0.8421052631578947,https://g17.dhi-roma.it/resources/institution_243,Augustodunensis,"act of grace,apostolic provision,papal grace,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,Church institutions,Collegiate church",1677-10-30,0.5,0.42105263157894735,84,high
6246,https://g17.dhi-roma.it/resources/event_6064,https://g17.dhi-roma.it/raw/element_95721,https://g17.dhi-roma.it/raw/element_95726,Baptista Ravanettus,Michaelis Ravanetti,Ravanettus,Ravanetti,providee,former possessor,0.8421052631578947,https://g17.dhi-roma.it/resources/institution_446,Parmensis,"act of grace,apostolic provision,papal grace,death of previous holder,Personal reason,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,Church institutions,Collegiate church",1622-07-20,0.5,0.42105263157894735,183,high
11827,https://g17.dhi-roma.it/resources/event_24004,https://g17.dhi-roma.it/raw/element_277896,https://g17.dhi-roma.it/raw/element_277904,Franciscus Barberinus,Maphei Cardinalis Barberini,Barberinus,Barberini,providee,former possessor,0.8421052631578947,https://g17.dhi-roma.it/resources/institution_63,Aquilana,"Placing a commenda,act of grace,apostolic provision,papal grace,Administrative reason,cession,Monastery,Monastic institutions,Office in a monastery,Head of an abbey",1622-04-18,0.5,0.42105263157894735,655,high
4557,https://g17.dhi-roma.it/resources/event_123,https://g17.dhi-roma.it/raw/element_17089,https://g17.dhi-roma.it/raw/element_17097,Demetrius Tautuccius,Mariani Tautuccii,Tautuccius,Tautuccii,providee,former possessor,0.8421052631578947,https://g17.dhi-roma.it/resources/institution_456,Pientina,"act of grace,apostolic provision,papal grace,Becoming a surrogate,death of previous holder,Personal reason,Without care of souls",1622-09-09,0.5,0.42105263157894735,169,high
8579,https://g17.dhi-roma.it/resources/event_121,https://g17.dhi-roma.it/raw/element_17089,https://g17.dhi-roma.it/raw/element_17097,Demetrius Tautuccius,Mariani Tautuccii,Tautuccius,Tautuccii,providee,former possessor,0.8421052631578947,https://g17.dhi-roma.it/resources/institution_456,Pientina,"act of grace,apostolic provision,papal grace,Becoming a surrogate,death of previous holder,Personal reason,Without care of souls",1622-09-09,0.5,0.42105263157894735,169,high
3233,https://g17.dhi-roma.it/resources/event_1294,https://g17.dhi-roma.it/raw/element_34103,https://g17.dhi-roma.it/raw/element_34095,Petri Jacobi Falascini,Maximilianus Falascinus,Falascini,Falascinus,former possessor,providee,0.8421052631578947,https://g17.dhi-roma.it/resources/institution_359,Marturanensis,"act of grace,apostolic provision,papal grace,death of previous holder,Personal reason,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,Dean,Liturgical office,church,Church institutions",1622-12-01,0.5,0.42105263157894735,173,high
1754,https://g17.dhi-roma.it/resources/event_7307,https://g17.dhi-roma.it/raw/element_109826,https://g17.dhi-roma.it/raw/element_109832,Dionisiuc Sicilianus,Angeli ex Siciliani,Sicilianus,Siciliani,providee,former possessor,0.8421052631578947,https://g17.dhi-roma.it/resources/institution_155,Capuana,"act of grace,apostolic provision,papal grace,death of previous holder,Personal reason,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",1678-09-15,0.5,0.42105263157894735,279,high
677,https://g17.dhi-roma.it/resources/event_19510,https://g17.dhi-roma.it/raw/element_237685,https://g17.dhi-roma.it/raw/element_237677,Ioannis Baptiste Stephani,Domenicus Stephaninus,Stephani,Stephaninus,former possessor,providee,0.8421052631578947,https://g17.dhi-roma.it/resources/institution_350,Lunensarzanen,"act of grace,apostolic provision,papal grace,Public resignation,rectorship in a parish church,Liturgical office",1622-08-26,0.5,0.42105263157894735,95,high
7467,https://g17.dhi-roma.it/resources/event_25378,https://g17.dhi-roma.it/raw/element_293362,https://g17.dhi-roma.it/raw/element_293355,Francisci Orighetti,Franciscus Orighettus,Orighetti,Orighettus,current possessor,providee,0.8421052631578947,https://g17.dhi-roma.it/resources/institution_421,Novariensis,"act of grace,apostolic provision,papal grace,Reservation of a pension,rectorship in a parish church,Liturgical office",1622-06-30,0.5,0.42105263157894735,88,high
10937,https://g17.dhi-roma.it/resources/event_5943,https://g17.dhi-roma.it/raw/element_94344,https://g17.dhi-roma.it/raw/element_94351,Decius Acciarinus,Alexandri Acciarini,Acciarinus,Acciarini,providee,former possessor,0.8421052631578947,https://g17.dhi-roma.it/resources/institution_261,Firmana,"act of grace,apostolic provision,papal grace,death of previous holder,Personal reason,Church institutions,Collegiate church,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",1622-07-04,0.5,0.42105263157894735,491,high
2717,https://g17.dhi-roma.it/resources/event_5648,https://g17.dhi-roma.it/raw/element_90846,https://g17.dhi-roma.it/raw/element_90852,Basilius Santurrius,Francisci Santurrii,Santurrius,Santurrii,providee,former possessor,0.8421052631578947,https://g17.dhi-roma.it/resources/institution_74,Asculana,"act of grace,apostolic provision,papal grace,death of previous holder,Personal reason,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a clerical benefice,Holder of a benefice,Parish Church,Church institutions",1622-05-25,0.5,0.42105263157894735,354,high
2928,https://g17.dhi-roma.it/resources/event_6035,https://g17.dhi-roma.it/raw/element_95387,https://g17.dhi-roma.it/raw/element_95379,Alexandri Acciarini,Decius Acciarinus,Acciarini,Acciarinus,former possessor,providee,0.8421052631578947,https://g17.dhi-roma.it/resources/institution_261,Firmana,"act of grace,apostolic provision,papal grace,death of previous holder,Personal reason,church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",1622-07-15,0.5,0.42105263157894735,271,high
1208,https://g17.dhi-roma.it/resources/event_3215,https://g17.dhi-roma.it/raw/element_59945,https://g17.dhi-roma.it/raw/element_59940,Alphonsi Herculani,Hieronymus Herculanus,Herculani,Herculanus,former possessor,providee,0.8421052631578947,https://g17.dhi-roma.it/resources/institution_714,Fanensis,"act of grace,apostolic provision,papal grace,death of previous holder,Personal reason,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,Church institutions,Collegiate church",1677-11-17,0.5,0.42105263157894735,83,high
7470,https://g17.dhi-roma.it/resources/event_21153,https://g17.dhi-roma.it/raw/element_253417,https://g17.dhi-roma.it/raw/element_253411,Joannis et Monstalatca,Dom.lus Mostalat,Monstalatca,Mostalat,current possessor,providee,0.8421052631578947,https://g17.dhi-roma.it/resources/institution_431,Oscensis,"act of grace,apostolic provision,papal grace,Reservation of a pension,rectorship in a parish church,Liturgical office",1678-07-16,0.5,0.42105263157894735,63,high
8834,https://g17.dhi-roma.it/resources/event_23390,https://g17.dhi-roma.it/raw/element_273027,https://g17.dhi-roma.it/raw/element_273033,Donatus Peregrinus,Sitrii etaim Peregrini,Peregrinus,Peregrini,providee,current possessor,0.8421052631578947,https://g17.dhi-roma.it/resources/institution_202,Comensis,"act of grace,apostolic provision,papal grace,Assignment,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions",1622-04-06,0.5,0.42105263157894735,1270,high
7025,https://g17.dhi-roma.it/resources/event_20360,https://g17.dhi-roma.it/raw/element_246973,https://g17.dhi-roma.it/raw/element_246969,Petra et Chiapponi,Laurentius Chiapponus,Chiapponi,Chiapponus,former possessor,providee,0.8421052631578947,https://g17.dhi-roma.it/resources/institution_446,Parmensis,"act of grace,apostolic provision,papal grace,Public resignation,church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",1678-01-09,0.5,0.42105263157894735,137,high
7561,https://g17.dhi-roma.it/resources/event_18733,https://g17.dhi-roma.it/raw/element_230172,https://g17.dhi-roma.it/raw/element_230178,Dominicus Bolettinus,Francisci Bolettini,Bolettinus,Bolettini,providee,former possessor,0.8421052631578947,https://g17.dhi-roma.it/resources/institution_674,taurinensis,"act of grace,apostolic provision,papal grace,Public resignation,chapel and chaplaincy,Liturgical office,church,Church institutions",1622-04-08,0.5,0.42105263157894735,360,high
525,https://g17.dhi-roma.it/resources/event_19509,https://g17.dhi-roma.it/raw/element_237685,https://g17.dhi-roma.it/raw/element_237677,Ioannis Baptiste Stephani,Domenicus Stephaninus,Stephani,Stephaninus,former possessor,providee,0.8421052631578947,https://g17.dhi-roma.it/resources/institution_350,Lunensarzanen,"act of grace,apostolic provision,papal grace,Public resignation,rectorship in a parish church,Liturgical office",1622-08-26,0.5,0.42105263157894735,95,high
5292,https://g17.dhi-roma.it/resources/event_23254,https://g17.dhi-roma.it/raw/element_272044,https://g17.dhi-roma.it/raw/element_272029,Ausidei Campanari,Petrus Campanarus,Campanari,Campanarus,former possessor,providee,0.8421052631578947,https://g17.dhi-roma.it/resources/institution_149,Camerinensis,"act of grace,apostolic provision,papal grace,Public resignation,Administrative office,Undefined administrative office,Holder of a benefice in a church,Holder of a benefice",1622-12-05,0.5,0.42105263157894735,188,high
11858,https://g17.dhi-roma.it/resources/event_20172,https://g17.dhi-roma.it/raw/element_245118,https://g17.dhi-roma.it/raw/element_245112,Jacobi Alerantii,Dominicus Alerantius,Alerantii,Alerantius,former possessor,providee,0.8421052631578947,https://g17.dhi-roma.it/resources/institution_681,San Severino,"act of grace,apostolic provision,papal grace,Public resignation,rectorship in a parish church,Liturgical office",1623-01-18,0.5,0.42105263157894735,484,high
13470,https://g17.dhi-roma.it/resources/event_20666,https://g17.dhi-roma.it/raw/element_249416,https://g17.dhi-roma.it/raw/element_249408,Fabii Albergati,Nicolaus ALbergatus,Albergati,Albergatus,former possessor,providee,0.8421052631578947,https://g17.dhi-roma.it/resources/institution_542,Squillacensis,"Placing a commenda,act of grace,apostolic provision,papal grace,Administrative reason,cession,Office in a monastery,Head of the monastery",1622-06-23,0.5,0.42105263157894735,276,high
336,https://g17.dhi-roma.it/resources/event_24034,https://g17.dhi-roma.it/raw/element_278191,https://g17.dhi-roma.it/raw/element_278198,Bartholomeus Albertinus,Vincentii Albertini,Albertinus,Albertini,providee,current possessor,0.8421052631578947,https://g17.dhi-roma.it/resources/institution_625,Veronensis,"act of grace,apostolic provision,papal grace,Reservation of a pension,rectorship in a parish church,Liturgical office",1622-07-15,0.5,0.42105263157894735,803,high
13201,https://g17.dhi-roma.it/resources/event_7590,https://g17.dhi-roma.it/raw/element_112188,https://g17.dhi-roma.it/raw/element_112183,Francisci Machiatii,Petrus Machiatius,Machiatii,Machiatius,former possessor,providee,0.8421052631578947,https://g17.dhi-roma.it/resources/institution_224,Cretensis,"act of grace,apostolic provision,papal grace,death of previous holder,Personal reason,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions",1622-02-16,0.5,0.42105263157894735,190,high
2081,https://g17.dhi-roma.it/resources/event_14175,https://g17.dhi-roma.it/raw/element_189332,https://g17.dhi-roma.it/raw/element_189340,Franciscus de Fleury,Claudii de Fleuri,Fleury,Fleuri,providee,former possessor,0.8333333333333335,https://g17.dhi-roma.it/resources/institution_336,Lingonensis,"Placing a commenda,act of grace,apostolic provision,papal grace,rectorship of a prior,Office in a monastery,Order of Saint Augustine,Regular canons",1678-05-20,0.5,0.41666666666666674,114,high
6380,https://g17.dhi-roma.it/resources/event_25208,https://g17.dhi-roma.it/raw/element_292190,https://g17.dhi-roma.it/raw/element_292195,Melchior de Aranse,Balthasaris de Aranso,Aranse,Aranso,providee,former possessor,0.8333333333333335,https://g17.dhi-roma.it/resources/institution_651,Zamorensis,"act of grace,apostolic provision,papal grace,Public resignation,rectorship in a parish church,Liturgical office",1622-12-12,0.5,0.41666666666666674,645,high
6235,https://g17.dhi-roma.it/resources/event_8219,https://g17.dhi-roma.it/raw/element_116737,https://g17.dhi-roma.it/raw/element_116747,Seraphinis du Tillet,Joannis et du Tullet,Tillet,Tullet,providee,former possessor,0.8333333333333335,https://g17.dhi-roma.it/resources/institution_364,Matisconensis,"Placing a commenda,act of grace,apostolic provision,papal grace,rectorship of a prior,Office in a monastery",1677-10-16,0.5,0.41666666666666674,281,high
3209,https://g17.dhi-roma.it/resources/event_23429,https://g17.dhi-roma.it/raw/element_273446,https://g17.dhi-roma.it/raw/element_273451,Iosephus Maria Suares,Francisci Suarez,Suares,Suarez,providee,current possessor,0.8333333333333335,https://g17.dhi-roma.it/resources/institution_93,Avinionensis,"act of grace,apostolic provision,papal grace,Assignment,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions",1622-03-10,0.5,0.41666666666666674,349,high
12506,https://g17.dhi-roma.it/resources/event_2064,https://g17.dhi-roma.it/raw/element_39421,https://g17.dhi-roma.it/raw/element_38734,Micherii Petret,Claudius Perret,Petret,Perret,former possessor,providee,0.8333333333333335,https://g17.dhi-roma.it/resources/institution_349,Lugdunensis,"act of grace,apostolic provision,papal grace,Public resignation,rectorship in a parish church,Liturgical office,Parish Church,Church institutions",1678-09-02,0.5,0.41666666666666674,514,high
