,event_id,person1_id,person2_id,person1_span_text,person2_span_text,extracted_name1,extracted_name2,person1_role,person2_role,ratio_score,diocese_id,diocese_name,type_labels,date,confidence,combined_score,name_frequency,likelihood
3563,https://g17.dhi-roma.it/resources/event_2874,,,Gasparis Capero Junioris,Josephus Bous,Capero,Bous,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_234,Dertusensis,"Resignation,apostolic provision,papal grace,Parish Church,church,Holder of a benefice",1622-02-22,0.5,0.0,225,typical
3562,https://g17.dhi-roma.it/resources/event_6082,,,Ioannes Gamba,Nicolai Tusci,Gamba,Tusci,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_1054,albanensis diocesis,"apostolic provision,papal grace,death of previous holder,Rectorship",1622-07-23,0.5,0.0,76,typical
3561,https://g17.dhi-roma.it/resources/event_5592,,,Antonius Paneso,Didaci de Aguelar,Paneso,Aguelar,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_272,Gadicensis,"apostolic provision,papal grace,death of previous holder,church,Major church,Holder of a benefice",1622-05-13,0.5,0.0,211,typical
3560,https://g17.dhi-roma.it/resources/event_9261,,,Iaocbus Aurenet,cgti Calumeran,Aurenet,Calumeran,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_115,Bituricensis,"apostolic provision,papal grace,death of previous holder,Pastor,Parish Church,church",1678-01-15,0.5,0.0,143,typical
3559,https://g17.dhi-roma.it/resources/event_5971,,,Clemeus Germanus,Benedicti Rotani,Germanus,Rotani,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_149,Camerinensis,"apostolic provision,papal grace,death of previous holder,Rectorship",1622-07-09,0.5,0.0,265,typical
3557,https://g17.dhi-roma.it/resources/event_7176,,,cog.ti Pierotti,Petrus Sanctus Angelinus,Pierotti,Angelinus,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_149,Camerinensis,"apostolic provision,papal grace,death of previous holder,Holder of a benefice",,0.5,0.0,127,typical
3546,https://g17.dhi-roma.it/resources/event_1969,,,Joseph Cuene,Joannis Petri Grevillot,Cuene,Grevillot,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_111,Bisuntina,"apostolic provision,papal grace,death of previous holder,Rectorship,Parish Church,church",1677-10-12,0.5,0.0,116,typical
3556,https://g17.dhi-roma.it/resources/event_5065,,,Petrus Hotos,cognominati de St Benae,Hotos,Benae,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_370,Meldensis,"apostolic provision,papal grace,death of previous holder,Pastor",1678-01-08,0.5,0.0,60,typical
3555,https://g17.dhi-roma.it/resources/event_8326,,,Claudius le Blond,Jacobi de Dumont,Blond,Dumont,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_45,Ambianensis,"apostolic provision,papal grace",1677-10-30,0.5,0.0,112,typical
3554,https://g17.dhi-roma.it/resources/event_1478,,https://g17.dhi-roma.it/resources/person_39,Petrus Guil,Francisci Gonzalez,Guil,Gonzalez,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_203,Compostellana,"Resignation,apostolic provision,papal grace,Rectorship,Parish Church,church",1678-03-26,0.5,0.0,108,typical
3553,https://g17.dhi-roma.it/resources/event_2636,,,Salvatoris Lucii,Flaminius Paulotus,Lucii,Paulotus,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_197,Clusinensis,"apostolic provision,papal grace,death of previous holder,Provostship,Order of Saint Augustine",1622-07-09,0.5,0.0,135,typical
3552,https://g17.dhi-roma.it/resources/event_833,,,Joannis Garofa,Gaspar Villar,Garofa,Villar,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_277,Gerundensis,"apostolic provision,papal grace,death of previous holder,Parish Church,church,Holder of a benefice",1622-11-10,0.5,0.0,131,typical
3551,https://g17.dhi-roma.it/resources/event_6097,,,Petri Ochoa,de Sada,Ochoa,Sada,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_140,Caesaraugustana,"apostolic provision,papal grace,death of previous holder,Parish Church,church,Holder of a benefice",1622-07-27,0.5,0.0,80,typical
3550,https://g17.dhi-roma.it/resources/event_8452,,,Joannes Dette,Joannis et desse Juniorii,Dette,Desse,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_487,Remensis,"apostolic provision,papal grace,Canonship and prebend,church,Collegiate church",1677-11-07,0.5,0.0,57,typical
3549,https://g17.dhi-roma.it/resources/event_3792,,,Josephus Vila,Francisci Puigrubi,Vila,Puigrubi,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_629,Vicensis,"apostolic provision,papal grace,death of previous holder,Chapel,Holder of a benefice",1678-08-12,0.5,0.0,166,typical
1,https://g17.dhi-roma.it/resources/event_4052,,,Antonius de Rabana,Eusebi Baco,Rabana,Baco,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_246,Elnensis,"apostolic provision,papal grace,death of previous holder,Canonship and prebend,church,Collegiate church",1622-06-13,0.5,0.0,124,typical
3547,https://g17.dhi-roma.it/resources/event_4952,,,Guillelmi Pergaut,Edmundus Panel,Pergaut,Panel,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_94,Baiocensis,"apostolic provision,papal grace,death of previous holder,Rectorship",1677-11-20,0.5,0.0,105,typical
3629,https://g17.dhi-roma.it/resources/event_8604,,,Joannes Jourdan,Unknown former possessor,Jourdan,Possessor,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_113,Biterensis,"Renewed provision,apostolic provision,papal grace,Vacant for an indefinite period,Prior,Order of Saint Anthony,With care of souls",,0.5,0.0,67,typical
3631,https://g17.dhi-roma.it/resources/event_6860,,,Martinus Joannes Palatius,ultimis possessori,Palatius,Possessori,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_431,Oscensis,"apostolic provision,papal grace,death of previous holder,church,Church in a hermitage",1678-04-04,0.5,0.0,353,typical
3287,https://g17.dhi-roma.it/resources/event_1440,,,Franciscus Andreas,Franciscus Andreas a Xinzo,Andreas,Xinzo,current possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_383,Mindoniensis,"apostolic provision,papal grace,Assistance by a coadjutor,Assignment,Canonship and prebend",1678-09-07,0.5,0.0,218,typical
3632,https://g17.dhi-roma.it/resources/event_9375,,,Jacobi de Sante Beufue,Claudius Franciscus de Guenefand,Beufue,Guenefand,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_534,Silvanectensis,"apostolic provision,papal grace,death of previous holder",1678-01-23,0.5,0.0,17,typical
3711,https://g17.dhi-roma.it/resources/event_4455,,,Iacobus Tuiccius,Bartholomei Barvelli,Tuiccius,Barvelli,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_641,Volaterrana,"apostolic provision,papal grace,death of previous holder",1623-01-13,0.5,0.0,151,typical
3710,https://g17.dhi-roma.it/resources/event_9284,,,Philippus Philibert,ulti possoris,Philibert,Possoris,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_14,Abrincensis,"apostolic provision,papal grace,death of previous holder,Prior,Order of Saint Benedict",1678-01-15,0.5,0.0,51,typical
3709,https://g17.dhi-roma.it/resources/event_6969,,,Mattheo Santini,Petri Montagna,Santini,Montagna,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_559,Terracinensis,"deceased in Rome,apostolic provision,papal grace,death of previous holder,Rectorship",1678-05-26,0.5,0.0,334,typical
3708,https://g17.dhi-roma.it/resources/event_5381,,,Francisci Scoronesi,Stephanus Sciase,Scoronesi,Sciase,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_1067,dulcinensis in provincia albaniae,"Placing a commenda,apostolic provision,papal grace,death of previous holder,Monastery,Abbot",1622-03-15,0.5,0.0,153,typical
3707,https://g17.dhi-roma.it/resources/event_3485,,,Lirius Maria Belloni,ultimi possessoris,Belloni,Possessoris,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_460,Placentina provinciae Bononiensis,"apostolic provision,papal grace,Referral to a higher authority,death of previous holder,Canonship and prebend,church,Collegiate church,Holder of a benefice",1678-02-05,0.5,0.0,156,typical
3706,https://g17.dhi-roma.it/resources/event_6476,,,Petri Rosse,Antonius Grollier,Rosse,Grollier,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_349,Lugdunensis,"apostolic provision,papal grace,death of previous holder,Rectorship",1622-08-17,0.5,0.0,171,typical
3705,https://g17.dhi-roma.it/resources/event_901,,,Petrus Lopez,Didaci Suarez de Ribose,Lopez,Ribose,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_134,Burgensis,"apostolic provision,papal grace,Becoming a surrogate,death of previous holder,Holder of a patrimonial benefice,Holder of a benefice,church",1622-10-08,0.5,0.0,89,typical
3704,https://g17.dhi-roma.it/resources/event_5647,,,Bartholomeus Soldatus,Pauli de Paulis,Soldatus,Paulis,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_254,Faventina,"apostolic provision,papal grace,death of previous holder,Canonship and prebend,church",,0.5,0.0,81,typical
3701,https://g17.dhi-roma.it/resources/event_7945,,,Claudii Franatri Chartrier,Joachimus Locirer,Chartrier,Locirer,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_276,Gebennensis,"apostolic provision,papal grace,death of previous holder,Monastery,Order of Saint Benedict,Curate,Parish Church,church",1677-10-18,0.5,0.0,120,typical
3700,https://g17.dhi-roma.it/resources/event_4903,,,Caroli Martin,Georgius Conbes,Martin,Conbes,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_139,Cadurcensis,"apostolic provision,papal grace,death of previous holder,Rectorship",1677-10-30,0.5,0.0,447,typical
3699,https://g17.dhi-roma.it/resources/event_5651,,,Natalis Fabre,Ioannis Rele,Fabre,Rele,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_674,taurinensis,"apostolic provision,papal grace,death of previous holder,Provostship,monastic pitch burner,monastic office,Order of Saint Augustine",1622-05-27,0.5,0.0,181,typical
3698,https://g17.dhi-roma.it/resources/event_5058,,,Julianus Berard,Joannis Bastide,Berard,Bastide,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_115,Bituricensis,"apostolic provision,papal grace,death of previous holder,Without care of souls,Pastor,Parish Church,church",1678-01-08,0.5,0.0,241,typical
3697,https://g17.dhi-roma.it/resources/event_516,,,Danielis de Thierre,Egidius Ubathour,Thierre,Ubathour,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_328,Leodiensis,"apostolic provision,papal grace,death of previous holder,Parish Church,church,Holder of a benefice",1622-09-27,0.5,0.0,110,typical
3696,https://g17.dhi-roma.it/resources/event_4790,,,Gabriel Bonnard,Ioannis Francisci Melchioris de Guidelboix,Bonnard,Guidelboix,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_1079,sedunensis,"deceased in Rome,apostolic provision,papal grace,death of previous holder,Canonship and prebend,church",,0.5,0.0,133,typical
3694,https://g17.dhi-roma.it/resources/event_1751,,,Mathei Rubini,Antonius Buchius,Rubini,Buchius,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_129,Brixiensis,"apostolic provision,papal grace,death of previous holder,church,Holder of a benefice,Holder of a clerical benefice",1622-10-31,0.5,0.0,199,typical
3693,https://g17.dhi-roma.it/resources/event_310,,,Thome Pellicia,Ioannes Cropalatus,Pellicia,Cropalatus,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_23,Adriensis,"apostolic provision,papal grace,death of previous holder,Without care of souls,church",1622-10-13,0.5,0.0,98,typical
3692,https://g17.dhi-roma.it/resources/event_310,,,Iulii Cesaris Cerone,Ioannes Cropalatus,Cerone,Cropalatus,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_23,Adriensis,"apostolic provision,papal grace,death of previous holder,Without care of souls,church",1622-10-13,0.5,0.0,253,typical
3691,https://g17.dhi-roma.it/resources/event_310,,,Iulii Cesaris Cerone,Thome Pellicia,Cerone,Pellicia,former possessor,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_23,Adriensis,"apostolic provision,papal grace,death of previous holder,Without care of souls,church",1622-10-13,0.5,0.0,253,typical
3690,https://g17.dhi-roma.it/resources/event_2397,,,Hieronimus de Homizolis de Panisentis,Raphaelis Foglioni,Panisentis,Foglioni,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_486,Regiensis,"apostolic provision,papal grace,death of previous holder,church,Holder of a benefice",1622-10-01,0.5,0.0,141,typical
3689,https://g17.dhi-roma.it/resources/event_1918,,,Jacobus Scappius,Dominici Pernachi,Scappius,Pernachi,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_637,Viterbiensis,"apostolic provision,papal grace,death of previous holder,Rectorship,Parish Church,church",1622-11-09,0.5,0.0,120,typical
3688,https://g17.dhi-roma.it/resources/event_5573,,,Hieronimi Plume,Franciscus Cecchinus,Plume,Cecchinus,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_149,Camerinensis,"deceased in Rome,apostolic provision,papal grace,death of previous holder,Without care of souls",1622-04-15,0.5,0.0,62,typical
3687,https://g17.dhi-roma.it/resources/event_3212,,,Laureti Urimi,Sixtus Puatroctus,Urimi,Puatroctus,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_677,Alatrina,"apostolic provision,papal grace,death of previous holder,Canonship and prebend,church,Major church",1677-11-17,0.5,0.0,105,typical
3686,https://g17.dhi-roma.it/resources/event_5524,,,Ioannis Tonebrughe,Egidius de Lapode,Tonebrughe,Lapode,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_328,Leodiensis,"apostolic provision,papal grace,death of previous holder,Canonship and prebend,church,Collegiate church",1622-04-18,0.5,0.0,5,typical
3712,https://g17.dhi-roma.it/resources/event_4022,,,Ferdinandus Beltran,Michaelis Margnon,Beltran,Margnon,current possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_277,Gerundensis,"apostolic provision,papal grace,Reservation of a pension,Holder of a benefice,Holder of a portion,Hebdomadarian,Parish Church,church",1622-06-01,0.5,0.0,138,typical
3713,https://g17.dhi-roma.it/resources/event_7968,,,Ludovicus Bonel,Joannis de la Chaissaigne,Bonel,Chaissaigne,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_513,Sancti Flori,"apostolic provision,papal grace,death of previous holder,Canonship and prebend,church,Collegiate church",1677-11-20,0.5,0.0,222,typical
3714,https://g17.dhi-roma.it/resources/event_3807,,,Silvester Falgas,Baldini Michaelis,Falgas,Michaelis,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_277,Gerundensis,"apostolic provision,papal grace,death of previous holder,Canonship and prebend,Order of Saint Augustine",1678-08-04,0.5,0.0,97,typical
3729,https://g17.dhi-roma.it/resources/event_7789,,,Unknown former possessor,Didacus Gouralez Ricoario,Possessor,Ricoario,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_437,Pacensis,"apostolic provision,papal grace,Restoration,death of previous holder,Holder of a benefice,Holder of a portion,church",1622-05-28,0.5,0.0,672,typical
3740,https://g17.dhi-roma.it/resources/event_7896,,,Bernardini Cerrobelli de Carbio,Nicolaus Pisarus,Carbio,Pisarus,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_405,Narniensis,"apostolic provision,papal grace,death of previous holder,church,Holder of a benefice",1622-08-05,0.5,0.0,258,typical
3739,https://g17.dhi-roma.it/resources/event_1041,,,Andreas Matheus de Bellis,Ioannis episcopi,Bellis,Episcopi,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_100,Barensis,"apostolic provision,papal grace,death of previous holder,Pastor,church,Major church",1622-12-10,0.5,0.0,225,typical
3738,https://g17.dhi-roma.it/resources/event_303,,,Francisci Vestine,Thomas Flaminius,Vestine,Flaminius,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_530,Senensis,"apostolic provision,papal grace,death of previous holder,Without care of souls,church,Holder of a benefice in a church",1622-12-20,0.5,0.0,146,typical
3737,https://g17.dhi-roma.it/resources/event_303,,,Rugerii Alesii,Thomas Flaminius,Alesii,Flaminius,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_530,Senensis,"apostolic provision,papal grace,death of previous holder,Without care of souls,church,Holder of a benefice in a church",1622-12-20,0.5,0.0,198,typical
3736,https://g17.dhi-roma.it/resources/event_303,,,Rugerii Alesii,Francisci Vestine,Alesii,Vestine,former possessor,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_530,Senensis,"apostolic provision,papal grace,death of previous holder,Without care of souls,church,Holder of a benefice in a church",1622-12-20,0.5,0.0,198,typical
3735,https://g17.dhi-roma.it/resources/event_5555,,,Michael de Landecho,Francisci de Uria,Landecho,Uria,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_651,Zamorensis,"apostolic provision,papal grace,death of previous holder,church,Holder of a benefice",1622-04-22,0.5,0.0,63,typical
3733,https://g17.dhi-roma.it/resources/event_7928,,,Samtino Samtino,Francisci Bandini Godio,Samtino,Godio,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_107,Beneventana,"deceased in Rome,apostolic provision,papal grace,death of previous holder,Without care of souls",1622-07-15,0.5,0.0,143,typical
3732,https://g17.dhi-roma.it/resources/event_1855,,,Raphaelis Pasculi,Antonius Thomasius,Pasculi,Thomasius,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_320,Lauretana,"apostolic provision,papal grace,death of previous holder,church,Holder of a benefice",1622-09-12,0.5,0.0,128,typical
3731,https://g17.dhi-roma.it/resources/event_4818,,,Antonius Polinorus,Trebonii Donavisi,Polinorus,Donavisi,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_541,Spoletana,"apostolic provision,papal grace,death of previous holder,Pastor,Priory,Holder of a benefice",1678-02-01,0.5,0.0,147,typical
3730,https://g17.dhi-roma.it/resources/event_1867,,,Salviuso Carrio,Josephi Plach,Carrio,Plach,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_99,Barchinonensis,"apostolic provision,papal grace,Becoming a surrogate,church,Major church,Holder of a benefice",1678-07-29,0.5,0.0,298,typical
3728,https://g17.dhi-roma.it/resources/event_3861,,,Ioannis Villar,Iacinthus Bisba,Villar,Bisba,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_99,Barchinonensis,"apostolic provision,papal grace,death of previous holder,Parish Church,church,Holder of a benefice",1622-04-08,0.5,0.0,175,typical
3715,https://g17.dhi-roma.it/resources/event_929,,,Augustini Gioiosii,Ioannes Antonius Ananzolini,Gioiosii,Ananzolini,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_149,Camerinensis,"deceased in Rome,apostolic provision,papal grace,death of previous holder,Without care of souls",1622-05-30,0.5,0.0,32,typical
3727,https://g17.dhi-roma.it/resources/event_827,,,Joannis Gurenimi Perne,Franciscus Gianelli,Perne,Gianelli,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_509,Sancta Agathae Gothorum,"apostolic provision,papal grace,death of previous holder",1622-11-03,0.5,0.0,291,typical
3726,https://g17.dhi-roma.it/resources/event_3551,,,Nicolai Arnoux,Antonius Doutre,Arnoux,Doutre,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_192,Claromontensis,"apostolic provision,papal grace,Rectorship",1677-11-20,0.5,0.0,90,typical
3725,https://g17.dhi-roma.it/resources/event_7638,,,Iulii Iacobi de Cola,Bartholomeus Carellus,Cola,Carellus,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_561,Theanensis,"apostolic provision,papal grace,death of previous holder,Canonship and prebend,church,Collegiate church",1622-03-31,0.5,0.0,229,typical
3724,https://g17.dhi-roma.it/resources/event_7142,,,Federicus de Pavolinis,Jois de Biasolis,Pavolinis,Biasolis,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_355,Mantuana,"apostolic provision,papal grace,death of previous holder,Curate,Parish Church,church",1678-08-11,0.5,0.0,176,typical
3723,https://g17.dhi-roma.it/resources/event_190,,,Joannis Episcopi Bergomen,Andromicus Spinellus,Bergomen,Spinellus,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_625,Veronensis,"apostolic provision,papal grace,death of previous holder,Without care of souls,church,Holder of a benefice in a church",1622-11-28,0.5,0.0,67,typical
3722,https://g17.dhi-roma.it/resources/event_2201,,,Sebastianus de Roei,Didaci Hieronymi de Laspensas,Roei,Laspensas,providee,current possessor,0.0,https://g17.dhi-roma.it/resources/institution_528,Segobiensis,"apostolic provision,papal grace,Assistance by a coadjutor,Assignment,Canonship and prebend,church",1678-07-06,0.5,0.0,204,typical
3721,https://g17.dhi-roma.it/resources/event_2201,,,Sebastianus de Roei,Didaci Hieronymi de Laspensas,Roei,Laspensas,current possessor,current possessor,0.0,https://g17.dhi-roma.it/resources/institution_528,Segobiensis,"apostolic provision,papal grace,Assistance by a coadjutor,Assignment,Canonship and prebend,church",1678-07-06,0.5,0.0,204,typical
3719,https://g17.dhi-roma.it/resources/event_8290,,,Georgii Mathie dela Fonte,Carolus Montlesum de Montcassin,Fonte,Montcassin,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_139,Cadurcensis,"Resignation,apostolic provision,papal grace,Holder of a benefice,Church worker",1677-10-23,0.5,0.0,171,typical
3718,https://g17.dhi-roma.it/resources/event_3523,,,ultimi possessoris,Gosuinus Wynantus,Possessoris,Wynantus,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_498,Ruraemondensis,"apostolic provision,papal grace,death of previous holder,Personat,Parish Church,church,Holder of a benefice",1678-02-17,0.5,0.0,678,typical
3716,https://g17.dhi-roma.it/resources/event_884,,,Marci Alonso,Martinus Saroz de Bricuela,Alonso,Bricuela,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_134,Burgensis,"apostolic provision,papal grace,death of previous holder,church,Sexton",1622-10-05,0.5,0.0,154,typical
3685,https://g17.dhi-roma.it/resources/event_8126,,,Dominicus Pereira,Emanuelis Gomez de Miranda,Pereira,Miranda,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_326,Leiriensis,"apostolic provision,papal grace,death of previous holder,Canonship and prebend,church",1678-07-09,0.5,0.0,229,typical
3684,https://g17.dhi-roma.it/resources/event_4409,,,Silvestri Gallucci,Iulius Gilius,Gallucci,Gilius,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_561,Theanensis,"apostolic provision,papal grace,death of previous holder,Holder of a benefice,Holder of a benefice in a Hospital Church,church",,0.5,0.0,106,typical
3683,https://g17.dhi-roma.it/resources/event_6505,,,Ioannes de Bonte,ultimi possoris,Bonte,Possoris,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_1094,malleacensis,"apostolic provision,papal grace,death of previous holder,Monastery,Infirmary",,0.5,0.0,227,typical
3644,https://g17.dhi-roma.it/resources/event_1414,,,Antonii Spidilli,Joannes Baptistae Celius,Spidilli,Celius,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_107,Beneventana,"apostolic provision,papal grace,death of previous holder,Canonship and prebend,church,Collegiate church",1622-12-01,0.5,0.0,31,typical
3654,https://g17.dhi-roma.it/resources/event_790,,,Antonii Zarlini,Alexander Cavalca,Zarlini,Cavalca,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_446,Parmensis,"apostolic provision,papal grace,death of previous holder,church,Holder of a benefice",1622-11-15,0.5,0.0,247,typical
3653,https://g17.dhi-roma.it/resources/event_2494,,,Marcus Antonius Scolaro,Angelelli Tuscani,Scolaro,Tuscani,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_123,Bovensis,"apostolic provision,papal grace,death of previous holder,Canonship and prebend,church",1622-12-22,0.5,0.0,152,typical
3652,https://g17.dhi-roma.it/resources/event_1209,,,Donati de Regella,Antonius Raymundus,Regella,Raymundus,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_100,Barensis,"apostolic provision,papal grace,death of previous holder,Archpriest,Parish Church,church",1622-12-16,0.5,0.0,63,typical
3651,https://g17.dhi-roma.it/resources/event_5768,,,Laurentinus de Toris,Petri de Ribera,Toris,Ribera,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_440,Palentina,"apostolic provision,papal grace,death of previous holder,Canonship and prebend,church",1622-06-13,0.5,0.0,325,typical
3650,https://g17.dhi-roma.it/resources/event_4988,,,Hyeronimus de Jacquet de Tremon,ultimi possessoris,Tremon,Possessoris,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_243,Augustodunensis,"apostolic provision,papal grace,death of previous holder,Without care of souls,Pastor",1677-12-12,0.5,0.0,85,typical
3649,https://g17.dhi-roma.it/resources/event_6451,,,Antonius Calandra,Gasparis Fafusuta,Calandra,Fafusuta,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_625,Veronensis,"deceased in Rome,apostolic provision,papal grace,death of previous holder,Canonship and prebend,church",1622-07-19,0.5,0.0,150,typical
3648,https://g17.dhi-roma.it/resources/event_6829,,,Francisci Ansoisii,Carolus Gruppus,Ansoisii,Gruppus,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_556,Tarvisina,"apostolic provision,papal grace,death of previous holder,Rectorship",1678-04-27,0.5,0.0,102,typical
3647,https://g17.dhi-roma.it/resources/event_7160,,,ult. Possoris,Gentilis de Bucci,Possoris,Bucci,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_117,Boianensis,"apostolic provision,papal grace,death of previous holder,church,Archdeacon",1678-08-13,0.5,0.0,726,typical
3646,https://g17.dhi-roma.it/resources/event_4558,,,Francisci Belvusti,Cesar Falcus,Belvusti,Falcus,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_999,Suessana,"deceased in Rome,apostolic provision,papal grace,death of previous holder,church,Archdeacon",1623-01-25,0.5,0.0,52,typical
3645,https://g17.dhi-roma.it/resources/event_6256,,,Lucas Bonus,Nicolai Cardoli,Bonus,Cardoli,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_483,Recanatensis,"apostolic provision,papal grace,death of previous holder,Holder of a benefice",1622-07-18,0.5,0.0,306,typical
3643,https://g17.dhi-roma.it/resources/event_9260,,,Nicolai Delardauta,de Lambiz,Delardauta,Lambiz,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_370,Meldensis,"apostolic provision,papal grace,Unknown reason,Rectorship",1678-01-15,0.5,0.0,12,typical
3656,https://g17.dhi-roma.it/resources/event_506,,,Danielis de Tjier,Roso de Chretius,Tjier,Chretius,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_328,Leodiensis,"apostolic provision,papal grace,death of previous holder,Parish Church,church,Holder of a benefice",1622-09-28,0.5,0.0,78,typical
3642,https://g17.dhi-roma.it/resources/event_6496,,,Bapta seu Ioes Bapta les Faburie,Henrici Moraut,Faburie,Moraut,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_403,Nannetensis,"apostolic provision,papal grace,death of previous holder,Rectorship",1623-01-11,0.5,0.0,179,typical
3641,https://g17.dhi-roma.it/resources/event_6472,,,Ioannis Malabarba,Iulius Saracenus,Malabarba,Saracenus,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_630,Vicentina,"apostolic provision,papal grace,death of previous holder,Holder of a benefice,Holder of a clerical benefice",1622-09-05,0.5,0.0,52,typical
3640,https://g17.dhi-roma.it/resources/event_6952,,,Fran. Berndardi Searramuzza,Carolus Federicus Corbetta,Searramuzza,Corbetta,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_421,Novariensis,"apostolic provision,papal grace,death of previous holder,Canonship and prebend,church,Collegiate church",1678-05-24,0.5,0.0,26,typical
